epoch,accuracy,loss,lr,val_accuracy,val_loss
59,0.4522002935409546,1.742961049079895,0.0005,0.22695034742355347,6.795901775360107
60,0.5705614686012268,1.2241201400756836,0.0005,0.3297872245311737,3.0001285076141357
61,0.6176024079322815,1.0386604070663452,0.0005,0.283687949180603,9.398177146911621
62,0.6874051690101624,0.8450713157653809,0.0005,0.28014183044433594,6.538790225982666
63,0.7040970921516418,0.8447185158729553,0.0005,0.24113474786281586,7.029479026794434
64,0.7511380910873413,0.6473116278648376,0.0005,0.22695034742355347,17.840290069580078
65,0.740515947341919,0.6471068859100342,0.0005,0.26241135597229004,19.481504440307617
66,0.7784522175788879,0.5698292255401611,0.0005,0.23049645125865936,27.081594467163086
67,0.7587253451347351,0.6190417408943176,0.0005,0.3120567500591278,14.079010009765625
68,0.7830045819282532,0.592890739440918,0.0005,0.304964542388916,13.657343864440918
69,0.7890743613243103,0.5283999443054199,0.0005,0.22340425848960876,16.924039840698242
