epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.24055415391921997,2.0740573406219482,0.001,0.3598819971084595,1.7259564399719238
1,0.36146095395088196,1.7020273208618164,0.001,0.501474916934967,1.5751914978027344
2,0.41813603043556213,1.5899325609207153,0.001,0.3185840845108032,1.5724892616271973
3,0.42695215344429016,1.5184321403503418,0.001,0.49852508306503296,1.4359321594238281
4,0.49370276927948,1.4056636095046997,0.001,0.49262535572052,1.3962788581848145
5,0.48614609241485596,1.3378688097000122,0.001,0.5457227230072021,1.2613463401794434
6,0.517632246017456,1.2927961349487305,0.001,0.6047197580337524,1.2084540128707886
7,0.50629723072052,1.285697102546692,0.001,0.5604719519615173,1.192503571510315
8,0.50629723072052,1.2444632053375244,0.001,0.6047197580337524,1.114776849746704
9,0.5340050458908081,1.2455499172210693,0.001,0.5899705290794373,1.1067365407943726
10,0.5566750764846802,1.1831647157669067,0.001,0.5899705290794373,1.1124897003173828
11,0.5680100917816162,1.1315110921859741,0.001,0.6460176706314087,1.0898545980453491
12,0.5680100917816162,1.1371208429336548,0.001,0.6076695919036865,1.0497970581054688
13,0.5377833843231201,1.1521860361099243,0.001,0.6135693192481995,1.0619465112686157
14,0.5604534149169922,1.1357831954956055,0.001,0.6076695919036865,1.0817779302597046
15,0.5654911994934082,1.1235822439193726,0.001,0.6460176706314087,1.0218838453292847
16,0.5692695379257202,1.150829792022705,0.001,0.6194690465927124,1.0586918592453003
17,0.5869017839431763,1.069350004196167,0.001,0.6253687143325806,0.9908080101013184
18,0.6133501529693604,1.063551664352417,0.001,0.6489675641059875,0.9753537774085999
19,0.5931990146636963,1.05811607837677,0.001,0.6194690465927124,1.0292609930038452
20,0.6171284914016724,1.036858320236206,0.001,0.6283186078071594,0.9930365681648254
21,0.6057934761047363,1.046228051185608,0.001,0.6342182755470276,0.9512652158737183
22,0.5768262147903442,1.0682834386825562,0.001,0.6548672318458557,0.9743638634681702
23,0.5919395685195923,1.0695711374282837,0.001,0.6342182755470276,0.9436086416244507
24,0.6171284914016724,1.0071113109588623,0.001,0.6312684416770935,0.9394039511680603
25,0.5994962453842163,1.0404058694839478,0.001,0.6519173979759216,0.934906005859375
26,0.6272040009498596,1.0036749839782715,0.001,0.6224188804626465,0.9083361625671387
27,0.6297228932380676,0.9985494017601013,0.001,0.6460176706314087,0.9302059412002563
28,0.6196473836898804,0.9649171829223633,0.001,0.7020648717880249,0.8734880685806274
29,0.6297228932380676,0.9684480428695679,0.001,0.6725663542747498,0.883984386920929
30,0.6246851682662964,0.9773777723312378,0.001,0.6607669591903687,0.9116033315658569
31,0.6423173546791077,0.9780896306037903,0.001,0.6460176706314087,0.9385755062103271
32,0.6486145853996277,0.9421043395996094,0.001,0.6312684416770935,0.9260429739952087
33,0.6460956931114197,0.9389427304267883,0.001,0.6371681690216064,0.9271682500839233
34,0.6397984623908997,0.9519544839859009,0.001,0.6489675641059875,0.9099555611610413
35,0.6498740315437317,0.9629455208778381,0.001,0.6578171253204346,0.8856643438339233
36,0.6574307084083557,0.9185686707496643,0.001,0.6784660816192627,0.8541635274887085
37,0.6385390162467957,0.9492922425270081,0.001,0.6607669591903687,0.8821362257003784
38,0.6586901545524597,0.8925121426582336,0.001,0.6666666865348816,0.860309362411499
39,0.6410579085350037,0.9353394508361816,0.001,0.7050147652626038,0.8066298961639404
40,0.6284634470939636,0.9589594602584839,0.001,0.6873156428337097,0.8132272958755493
41,0.6523929238319397,0.9076822400093079,0.001,0.6666666865348816,0.820728600025177
42,0.6574307084083557,0.9076910018920898,0.001,0.6607669591903687,0.853749692440033
43,0.6523929238319397,0.8830798268318176,0.001,0.6666666865348816,0.8232472538948059
44,0.6511334776878357,0.919560968875885,0.001,0.6165191531181335,0.9070332050323486
45,0.6763224005699158,0.8740900158882141,0.001,0.6637167930603027,0.8295372724533081
46,0.6687657237052917,0.891482412815094,0.001,0.6784660816192627,0.8115522265434265
47,0.6498740315437317,0.9109093546867371,0.001,0.6873156428337097,0.8221973180770874
48,0.6851385235786438,0.8535143733024597,0.001,0.6873156428337097,0.8082778453826904
49,0.6586901545524597,0.8833995461463928,0.001,0.6784660816192627,0.8140482902526855
50,0.6662468314170837,0.8469845652580261,0.0005,0.6755162477493286,0.800787091255188
51,0.6675062775611877,0.8471565246582031,0.0005,0.6902654767036438,0.794775128364563
52,0.6687657237052917,0.8623660802841187,0.0005,0.6932153105735779,0.7766852378845215
53,0.6675062775611877,0.8463364839553833,0.0005,0.6814159154891968,0.7819173336029053
54,0.6926952004432678,0.7964721918106079,0.0005,0.6784660816192627,0.8132338523864746
55,0.6775818467140198,0.837829053401947,0.0005,0.6784660816192627,0.7774789929389954
56,0.6813601851463318,0.8078587055206299,0.0005,0.6932153105735779,0.7776625156402588
57,0.6901763081550598,0.802760899066925,0.0005,0.6932153105735779,0.7784942984580994
58,0.6989924311637878,0.8074197769165039,0.0005,0.7020648717880249,0.7765728235244751
59,0.6801007390022278,0.8019806742668152,0.0005,0.6814159154891968,0.768754243850708
